path,title,headings,indexing_status,url_count
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/independent/R3Q03_compiler.md,R3Q03 — 吸 θ 之后，哪一个 compiler/schedule 机制能当这封 TCAS-II 信,R3Q03-I1  Wait-class dump 作为一等 IR，把单条 8088 栅栏拆成类型化完成事件 || R3Q03-I2  T10 mix 的双分拣 CSE：布尔脉冲分拣 vs 仿射 mix 分拣，禁止跨吸收边界合并 || R3Q03-I3  Dual-ready 反串行：用两个 last-use 谓词闭合 serialized −6.4%，而不是层串行 || R3Q03-I4  Last-use 驱动的 mapping pass：同一 overlay 还是 DATE 式拆核，由脉冲张量 vs PED 的寿命差决定 || R3Q03-I5  双消费者寄存器着色：T10 mix SSA 按 last-use 涂成 bitmap RF vs 连续 RF || R3Q03-I6  一层 IR 降成双 kernel：K_bin（0/1 GeMM）与 K_ped（连续 PED），禁止用 preview-V 的 FP FMA 冒充脉冲路径 || R3Q03-I7  Psum / PED 干涉图：Gustav NRV 伪和缓冲的 last-use 不得被连续 PED 寿命劫持 || R3Q03-I8  Last-use skip certificate：只给「消费者集合 ⊆ 二值 GeMM」的通道发跳过证，PED 是不可跳过消费者 || 使用约定（独立阶段）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/independent/R3Q04_dual_path.md,R3Q04 — Dual path / join / typed last-use / when the producer can die,R3Q04-I1  双类型 last-use 令牌（T2LU）：生产者死在两枚令牌都回来时 || R3Q04-I2  吸完即物化 1-bit 视图：A 的死亡早于 B（staggered-view kill） || R3Q04-I3  唯一合法 ADD 在 A∩B 的 join（typed join，不是删 ADD、也不是 SN 前加） || R3Q04-I4  在 fork 处切开 wait-class：B 不再陪 A 坐 8088 || R3Q04-I5  同端口 15% 的类型锁：bitmap 包与 I24 包不许当同一种 flit || R3Q04-I6  拒绝“整数双消费者”：fork 保类型，整数只许出现在 join || R3Q04-I7  V/残差的 last-use 是 BN-complete，不是 GeMM-complete（死在晚 U，不在早 V） || R3Q04-I8  残差口是 PED/I24 流的 last-use，不是 encoder 的 MS 膜写回 || 八条各自钉死的“一个机制”（对照表，不评分）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/independent/R3Q05_event_of.md,R3Q05 — Event-OF / patch r1 producer support（independent）,R3Q05-I1 隐层 r1 支持钟控二值 GeMM，不碰输入占用栅 || R3Q05-I2 用 r1 支持对 Transformer 做 token pack，而不是卷积 skip || R3Q05-I3 过去事件只生产下一窗 r1 支持时刻表，不生产光流 || R3Q05-I4 DATE 式双核：稀疏核只吃 r1 二值支持，稠密核专吃 PED || R3Q05-I5 光流头只在 r1 支持上解码，空穴插值；谓词仍是事件不是光流 || R3Q05-I6 占用 patch 内部：r1 支持与 T10 做 Spike-IAND 式时间位图与，不释放三行 || R3Q05-I7 用 r1 支持当 Preview-V 微核的 issue 过滤器，不把 BN-delay 当服务 || R3Q05-I8 训练 r1 生产者去拟合双消费者 union 活集，硬件只跳补集 || 共用对照与禁止句,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/independent/R3Q06_train.md,R3Q06 — 训练时支持：改硬件必须产出什么（独立开题）,R3Q06-I1 冻结 lifting 上的分型 last-use 证书 || R3Q06-I2 T 相位占用 / 展开模板（不是密度） || R3Q06-I3 吸后双核路由比特（DATE 混合核的 typed 差分） || R3Q06-I4 只正则连续 PED 轨（SENECA 的消费者差分） || R3Q06-I5 有限时间字母表（模板 ID，不是通道支撑字典） || R3Q06-I6 冻结 lifting 的 preview-V 槽预算控制器 || R3Q06-I7 事件前端合同：学生改吃芯片已产出的计数/极性，不改脉冲幅值 || R3Q06-I8 二值池化证书替换注意力式归约（SpikePool 的硬件合同，而非 GPU 算法标题） || 本问合用的学生权限（所有卡）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L1_firefly_t_iand.md,R3L1 — FireFly-T overlay vs Spike-IAND-Former T-unroll (and FireFly-S Bitmap AND),"0. Identity freeze (do not rewrite) || 1. Title confirmation || 2. Quote index (section pins) || Q1 — FireFly-T dual-engine contract (Abstract) || Q2 — Overlay pipeline order (III.A) || Q3 — Sparse engine: spike bitmap in, membrane accumulate, optional handoff to binary engine (III.A) || Q4 — Binary engine: 1-bit AND-PopCount on QKV from the sparse engine (III.A / III.B) || Q5 — Latency-hiding: two engines, two **different** operators on QKV, not residual (III.C) || Q6 — Residual I/O is a **fourth AXI port**, not the spike FMap port (III.A system) || Q7 — Residual algebra is **pre-neuron membrane**, chosen so conv still sees spikes (II.B + Table I) || Q8 — Sparse decoder consumes **bitmap spikes**, not residual membrane (IV.A1) || Q9 — Orchestrator metadata includes attention enable, not a PED tensor (IV.C) || Q10 — FireFly-T conclusion: two engines + orchestrator (VII) || Q11 — Spike-IAND: residual ADD is the non-spike problem; IAND is the fix (I, II) || Q12 — Spike-IAND: whole model spike I/O (V Conclusion) || Q13 — Spike-IAND: fully parallel tick-batching; causal LIF dependency; unroll (III.A, III.C) || Q14 — Spike-IAND mux `111/101/000` (Fig. 5 caption) || Q15 — Spike-IAND PE: spike SRAM in, unrolled LIF out (III.A) || Q16 — FireFly-S Bitmap AND is sparsity decode, not residual IAND (V.B) || 3. A. FireFly-T overlay: engine contracts, residual I/O, dual consume? || 3.1 Sparse engine vs binary engine (contracts) || 3.2 What residual I/O actually carries || 3.3 Pre-neuron vs post-neuron || 3.4 Same-producer continuous PED/I24 beside binary GeMM? || 4. B. Is FireFly-T dual-engine a complete prior? || 4.1 “Hybrid overlay control of sparse conv + binary attention” → **A (complete prior, copy)** || 4.2 “Dual last-use of binary gate + continuous residual” → **B (strong negative)** || 5. C. Spike-IAND-Former || 5.1 T-unroll mux `111/101/000` || 5.2 Residual algebra || 5.3 T-parallel causal LIF, not noncausal T10 PSN || 5.4 Hardware shape (paper numbers only; not a PPA claim) || 6. Contrast: FireFly-S Bitmap AND vs residual vs IAND || 7. D. Mechanism classes (A copy / B strong negative / X possible / stop) || 8. What a 5-page TCAS-II letter must still copy vs must not sell || 9. Ten-line verdict table",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L2_event_of_silicon.md,R3L2 — Event-OF silicon vs dual last-use after absorb,"0. Depth of each source (do not flatten) || 1. Direct answers (four questions) || Q1. Dual last-use of binary GeMM + continuous PED after absorb? || Q2. Live full-domain BN \(10\times C\times H\times W\) as a completion barrier? || Q3. Optical-flow spatial-locality skip — already ASNA-Flow title-level? || Q4. SDformerFlow BN: live batch stats or FrozenBN? || 2. Quote-pinned notes (full local first) || 2.1 SENECA FireNet OF (`2407.20421`) — already event-OF HW || 2.2 SDformerFlow (`2409.04082`) — task family, not silicon || 2.3 EventShiftFlow (`2605.28312`) — FPGA occupancy grid, not SNN || 2.4 SNE (`2204.10687`) — event-conv silicon, **not OF** || 2.5 ASNA-Flow — IEEE abstract only (`unresolved_no_fulltext`) || 2.6 ERAFT FPGA — IEEE abstract only (`unresolved_no_fulltext`) || 2.7 Plane-fit FPGA / TrueNorth OF — secondary only || 3. Verdict table (A / B / X / stop) || 4. Spatial locality (G2) — closed as title, open only as A-control || 5. BN completion barrier — still hygiene, not a silicon prior || 6. What a TCAS-II sentence may **not** say || 7. Quote index",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L3_hybrid_cores.md,"R3L3 — Hybrid cores: DATE dense/sparse overlay, FlexSpIM, SpikePool, Fang CICC, COMPASS, ESTU","0. Source table (what was actually opened) || 1. DATE 2025 hybrid — layer-split overlay, not G1 || 2. FlexSpIM — CIM; WS/OS hybrid dataflow; skip is event-driven IF, not PED last-use || 3. SpikePool — algorithm (max-pool attention). No hardware. No dual path. || 4. Fang CICC 2024 — 3-D AC-only, unstructured spike sparsity, **spiking-only** (against SNN+CNN cores) || 5. COMPASS MICRO 2024 — CIM, full text missing locally || 6. ESTU TCAS-II 2025 — same-journal collision; **not** dual-consumer of the same producer || 7. Verdict table || 8. Mapping onto this net (after absorb) || 9. Open / unread (do not close by slogan)",machine_indexed_not_full_read,5
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L4_full_chain_obs.md,R3L4 — Codex full_chain observations only (2026-09-11),"1. Frozen numeric observations (verified in JSON/MD this round) || AEE (students, not this capture’s new valid825) || Source CSE (source_service.md, P2 grey zone) || Two-stage writeback (different construction; do not add to the table above) || Integer consumer (parent `consumer_service_result.json`) || Full-chain serialized frame (`full_chain/README.md`) — **NOT closed same-port net service** || Delayed-V / native BN (`consumer_lifetime_result.json`) || Preview-V microkernel (`preview_v_schedule_result.json`) || Native proj BN identity || 2. Map to round-2 islands (still not titles) || 3. What Codex still owes before G1 can be a mechanism",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md,Research result,A. Complete remaining priors || Official AT-LIF absorb cut || Sources || Coverage and uncertainty,machine_indexed_not_full_read,18
research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/R3W1_date_asna_eraf.md,R3W1 — primary pages fetched 2026-09-11,DATE 2025 hybrid — FULL arXiv HTML opened || ASNA-Flow — IEEE abstract only || ERAFT FPGA — IEEE/scholar abstract only || Fang CICC 2024 — abstract + lab page || EventShiftFlow — full arXiv HTML opened || FireFly-T — full ar5iv HTML opened (truncated after mid-experiments) || SpikePool — full arXiv HTML opened || Scientific Agent Skills citation record,machine_indexed_not_full_read,1
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/DECISION_LOG.md,Decision log — round 4 wide (2026-09-11),,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/REPORT.md,Round 4 报告：顶会顶刊广扫（2026-09-11）,一句话 || 硅 / FPGA 动物园（抄 A，信件不能长这样） || 编译器（V10） || 算法侧新钉子 || 相对 round-3 的增量,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/SCOPE.md,Round 4 — wide top-venue mining (2026-09-11),,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V0_seed_catalog.md,V0 — facilitator seed catalog (independent of venue agents),Silicon / FPGA / ASIC (newly opened or upgraded this pass) || Arch (already A; keep on the table) || Event OF algorithms (GPU unless noted) || SNN Transformer algorithms (GPU) || Compiler / fusion || What this pass already changes vs round-3,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V10_compiler_fusion.md,V10 — Compiler / mapping / fusion / last-use priors (DNN + SNN),"0. Identity freeze (do not rewrite) || 1. Source table (depth) || 2. What “last-use” means in each IR (and what it does **not**) || 2.1 LoopTree — last-use of **one intermediate fmap tile** || 2.2 Timeloop / Sparseloop — `keep` / `bypass` of named dataspaces || 2.3 MAESTRO — reuse and occupancy of **W / I / O** || 2.4 ZigZag — uneven mapping of **W / I / O** || 2.5 SparseTIR — composable **formats**, not typed last-use || 2.6 da4ml — CSE of an **affine** CMVM; one number type || 2.7 ISSCC 23.2 — LFS is layer fusion; CFMP is **not** || 2.8 RISCSparse — operator fusion of **frozen** BN; GMS last-use of coordinates || 2.9 FireFly-T orchestrator — layer/operator pipeline, residual is **membrane** || 2.10 DATE 2025 hybrid — layer-split cores || 2.11 Gustav Skip / Fetch / Exec — binary NRV pipeline || 2.12 LoAS FTP — innermost `t`, dual-sparse binary || 2.13 PSN 2304.12760 — algorithmic cut only || 3. Joint map: same-producer typed last-use is **not located** || 4. A / B / X for a five-page letter (compiler island) || A — copy whole, then stop as title || B — hole on **this** net (not in those papers) || X — why a reskin is not the letter || 5. Direct answers to the assigned question || 6. What this note does not do",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md,V1 — ISSCC / JSSC / CICC / Symp. VLSI / ESSERC 2023–2026,"0. What was opened this pass || 1. Table (≥15 located entries) || 2. Quote pins (full local / digest only) || 2.1 ISSCC 2025 23.2 ConvFormer — full local || 2.2 FireFly-S — full local, venue **TCAS-I** (opened on instruction) || 2.3 Tambe ISSCC 2023 22.9 — digest quotes (author PDF, not `p0_txts`) || 3. Abstract-grain notes (PDF unread; do not upgrade) || 3.1 C-Transformer ISSCC 2024 20.5 + JSSC 2025 — idea cards still `unresolved_no_fulltext` || 3.2 Fang CICC 2024 + JSSC 2025 3-D array — PDF unread || 3.3 CICC 2025 11-5 sample-wise adaptive SNN || 3.4 ISSCC 2026 30.8 hybrid SNN–CNN digital CIM || 3.5 ISSCC 2026 31.9 Alpha-Vision || 3.6 Neuro-CIM JSSC 2023 — idea card unresolved PDF || 3.7 TranCIM / Tu bitline-transpose — idea cards unresolved PDF || 3.8 Lele JSSC 2024 fused frame–event — idea card unresolved PDF || 3.9 Slim-Llama / ISSCC 23.8 / T-REX — binary/sparse **ANN** GeMM || 3.10 ISSCC 2022 UED SNN — out of window, idea card named || 4. ISSCC 2025 session 23 — rest of the session (title-level) || 5. Symp. VLSI / ESSERC 2023–2026 — search-incomplete || 6. Cross-cut vs absorb-cut dual last-use || 7. Idea cards that stayed unresolved (PDF still missing) || 8. Search-incomplete (explicit) || 9. Sources (absolute / URL)",machine_indexed_not_full_read,21
research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V3_date_dac_iccad_fpga.md,V3 — DATE / DAC / ICCAD / FPGA / FCCM / FPL / ISCAS 2023–2026 (wide venue sheet),"0. Source table (what was actually opened) || 1. Identity used for mapping (do not rewrite) || 2. Must-cover papers (mechanism, then class) || 2.1 DATE 2025 hybrid — Aliyev / Lopez / Adegbija, arXiv:2411.15409 || 2.2 ICCAD 2024 RISCSparse — Lin / Zhu / Xie / Chen / Zhuo / Sun / Yu || 2.3 ICCAD 2025 SPARTA — Jiang / Wang / Fang / Wang / Zhu / Miao / Wang (HUST) || 2.4 ICCAD 2024 — Xu / Hwang / Vanna-iampikul / Lim / Li, *Spiking Transformer Hardware Accelerators in 3D Integration* || 2.5 ICCAD 2025 — Xu / Hwang / Vanna-iampikul / Yin / Lim / Li, *3D Acceleration for Mixture-of-Experts and Multi-Head Attention Spiking Transformers with Dynamic Head Pruning* || 2.6 ISCAS 2025 Spike-IAND — Chen & Chang, arXiv:2503.19643 || 2.7 FireFly-T — IEEE Transactions on Computers, vol. 75, Jun 2026, pp. 2185–2199 || 2.8 ESTU — TCAS-II 72(12) 2025 (same journal) || 2.9 FPGA Spike-Driven Transformer — Li / Mao / Zhang / Dong / Wang, arXiv:2501.07825 || 2.10 LoopTree — Wu et al., IEEE TCAS-AI 2024 || 2.11 da4ml — Sun / Que / Loncar / Luk / Spiropulu, ACM TRETS 19(1) Art. 13, Mar 2026 || 2.12 DeepFire2 — Aung / Gerlinghoff / Qu / Yang / Huang / Goh / Luo / Wong, IEEE TC 72(10) 2023 || 2.13 SyncNN — Panchapakesan / Fang / Li, FPL 2021 / ACM TRETS 15(4) 2022 || 2.14 ISCAS 2025 FlexSpIM — Chauvaux / Kneip / Posch / Makinwa / Frenkel || 2.15 ISCAS 2025 ERAFT FPGA — DOI 10.1109/ISCAS56072.2025.11043529 || 2.16 ICCAD 2025 COBRA — Qiao / Chen / Wang / Zhang / Deng / Huang, arXiv:2504.16269 || 2.17 ICCAD 2025 Diff-DiT — Tang / Zheng / Chen / Lv / Da Silva / Ling || 3. Venue enumeration 2023–2026 (located, not invented) || 3.1 DATE || 3.2 DAC || 3.3 ICCAD || 3.4 FPGA (ACM/SIGDA) || 3.5 FCCM || 3.6 FPL || 3.7 ISCAS || 4. Master table (17 must-cover + stacked venue hits) || 5. vs G1 (dual last-use of binary GeMM **and** continuous PED) || 6. vs ESTU (same-journal skip) || 7. Copy / do not sell / still unmatched || 8. Open / unread (do not close by slogan) || 9. Ten-line verdict",machine_indexed_not_full_read,6
